incident_num,name,location,apt_lot,date_time,lat,lng
2012208267,VANDALISM,3301 NEW HAVEN RD-CO,,2012-10-31 14:14:49,38.913440,-92.289320
2012208251,ACCIDENT,LYNNWOOD DR-CO/GREEN MEADOWS RD W-CO,,2012-10-31 14:05:48,38.9153,-92.3497
2012208249,ASSIST OFFICER,508 WORLEY ST W-CO,,2012-10-31 14:02:26,38.958630,-92.345830
2012208245,TRAFFIC STOP,NIFONG BLVD W-CO/WOODRAIL ON THE GREEN-CO,,2012-10-31 14:01:24,38.9094,-92.3644
2012208248,CHECK SUBJECT,207 STADIUM BLVD N-CO,,2012-10-31 14:00:39,38.958780,-92.374690
2012208243,SPECIAL ASSIGNMENT,3600 WORLEY ST W-CO,,2012-10-31 13:59:59,38.959910,-92.388580
2012208247,TRESPASS VEHICLE,300 PROVIDENCE RD S-CO,A,2012-10-31 13:58:35,38.948710,-92.333930
2012208244,CIVIL MATTER,2309 CHURCHILL DR-CO,,2012-10-31 13:56:19,38.908340,-92.304460
2012208238,MISCELLANEOUS SERVICE,310 PROVIDENCE RD N-CO,,2012-10-31 13:54:43,38.955160,-92.333550
2012208286,CIVIL MATTER,511 WALNUT ST E-CO,,2012-10-31 13:49:14,38.952940,-92.331350
2012208235,ACCIDENT,STADIUM BLVD N-CO/I70 E-CO,,2012-10-31 13:47:22,38.9682,-92.3711
2012208232,SPECIAL ASSIGNMENT,11 TENTH ST S-CO,,2012-10-31 13:46:16,38.951040,-92.326620
2012208233,DISTURBANCE,PROVIDENCE RD N-CO/WALNUT ST E-CO,,2012-10-31 13:46:12,38.9527,-92.3341
2012208229,PARKING VIOLATION,300 BLK ST JOSEPH ST-CO,,2012-10-31 13:38:11,38.9548,-92.3228
2012208227,ACCIDENT,BROADWAY E-CO/LEGION LN S-CO,,2012-10-31 13:37:11,38.9434,-92.2867
2012208223,MISCELLANEOUS SERVICE,1104 PROVIDENCE RD N-CO,,2012-10-31 13:37:00,38.963360,-92.331430
2012208222,TRESPASS SUBJECT,817 BERNADETTE DR-CO,,2012-10-31 13:36:30,38.963970,-92.368930
2012208221,TRAFFIC STOP,NIFONG BLVD W-CO/SINCLAIR RD S-CO,,2012-10-31 13:34:13,38.9101,-92.3724
2012208224,CHECK TRAFFIC LIGHTS,STADIUM BLVD N-CO/I70 W-CO,,2012-10-31 13:33:28,38.9683,-92.3711
2012208257,CIVIL MATTER,305 MAPLE GROVE WY-CO,,2012-10-31 13:29:31,38.898420,-92.347750
2012208215,TRAFFIC STOP,SINCLAIR RD S-CO/NIFONG BLVD W-CO,,2012-10-31 13:19:03,38.9101,-92.3724
2012208214,LAW ALARM,1021 BROADWAY E-CO,,2012-10-31 13:07:40,38.951660,-92.325770
2012208212,TRESPASS SUBJECT,817 BERNADETTE DR-CO,,2012-10-31 13:03:44,38.963970,-92.368930
2012208225,CHILD ABUSE,4600 BETHEL ST-CO,,2012-10-31 13:02:03,38.900000,-92.343600
2012208211,SPECIAL ASSIGNMENT,1818 WORLEY ST W-CO,,2012-10-31 13:01:18,38.960320,-92.366210
2012208210,SPECIAL ASSIGNMENT,600 WALNUT ST E-CO,,2012-10-31 13:00:29,38.952480,-92.330470
2012208209,LAW ALARM,109 NIFONG BLVD E-CO,,2012-10-31 12:58:20,38.910240,-92.337960
2012208208,SPECIAL ASSIGNMENT,600 WALNUT ST E-CO,,2012-10-31 12:57:27,38.952480,-92.330470
2012208207,LAW ALARM,4805 BRANDON WOODS ST-CO,,2012-10-31 12:52:58,38.897900,-92.343800
2012208204,SPECIAL ASSIGNMENT,CITY,,2012-10-31 12:52:52,38.9525,-92.3305
2012208201,SPECIAL ASSIGNMENT,600 WALNUT ST E-CO,,2012-10-31 12:49:03,38.952480,-92.330470
2012208203,LAW ALARM,1700 EAST POINTE DR-CO,200,2012-10-31 12:48:24,38.929550,-92.298100
2012208200,TRAFFIC STOP,HIGHWAY AC-CO/HIGHWAY 63 S NB-CO,,2012-10-31 12:47:18,38.9129,-92.2935
2012208199,ASSAULT,310 PROVIDENCE RD N-CO,,2012-10-31 12:36:40,38.955160,-92.333550
2012208198,SPECIAL ASSIGNMENT,CITY,,2012-10-31 12:31:20,38.9525,-92.3305
2012208196,SPECIAL ASSIGNMENT,4303 PROVIDENCE RD S-CO,,2012-10-31 12:28:28,38.90182741,-92.33708557
2012208195,SPECIAL ASSIGNMENT,1104 PROVIDENCE RD N-CO,HIGH,2012-10-31 12:26:05,38.963360,-92.331430
2012208197,MISSING VEHICLE,2808 BURRWOOD DR-CO,,2012-10-31 12:23:57,38.920710,-92.352000
2012208190,FRAUD,745 PEAR TREE CIR-CO,,2012-10-31 11:57:46,38.900570,-92.352680
2012208186,911 CHECKS,2026 BUSINESS LOOP 70 W-CO,,2012-10-31 11:50:22,,
2012208182,SUSPICIOUS VEHICLE,2204 OAK HARBOR CT-CO,,2012-10-31 11:29:08,38.874780,-92.375840
2012208178,911 CHECKS,2101 BROADWAY W-CO,Y,2012-10-31 11:04:34,38.955480,-92.372510
2012208175,MISCELLANEOUS SERVICE,1313 LAKEVIEW AV-CO.A,,2012-10-31 10:30:25,38.965610,-92.319930
2012208179,STALLED VEHICLE,BALLENGER LN-CO/MEXICO GRAVEL RD-CO,,2012-10-31 10:19:56,38.9851,-92.2648
2012208172,SHOTS FIRED,2308 TULIP CT-CO,,2012-10-31 10:14:16,38.977870,-92.375230
2012208164,CHECK SUBJECT,2527 PROVIDENCE RD S-CO,J,2012-10-31 09:45:10,38.921290,-92.339520
2012208151,SUSPICIOUS INCIDENT,4024 CLARK LN-CO,,2012-10-31 08:53:50,,
2012208149,DISTURBANCE,3200 ROCK QUARRY RD-CO,303,2012-10-31 08:36:20,38.915190,-92.312260
2012208148,TRAFFIC CONTROL,EL CORTEZ DR E-CO/BALBOA LN-CO,,2012-10-31 08:35:00,38.9139,-92.3361
2012208143,ASSIST OFFICER,600 WALNUT ST E-CO,,2012-10-31 08:15:51,38.952480,-92.330470
2012208142,SUSPICIOUS INCIDENT,2527 PROVIDENCE RD S-CO,J,2012-10-31 08:07:54,38.921290,-92.339520
2012208135,TRAFFIC STOP,CLARK LN-CO/FOX RUN DR-CO,,2012-10-31 07:28:08,38.9638,-92.2753
2012208130,TRAFFIC STOP,2601 GRINDSTONE PKWY-CO,,2012-10-31 07:11:14,38.914409,-92.301915
2012208128,ASSIST MEDICS,1201 PAQUIN ST-CO,1202,2012-10-31 07:00:23,38.947910,-92.323430
2012208125,CHECK BUILDING,3402 OAKLAND PL-CO,,2012-10-31 06:58:43,38.984553,-92.303595
2012208123,TRAFFIC STOP,PROVIDENCE RD S-CO/STEWART RD E-CO,,2012-10-31 06:52:02,38.946,-92.3345
2012208117,TRAFFIC STOP,PARIS RD-CO/COURT ST-CO,,2012-10-31 06:43:33,38.958,-92.3195
2012208115,TRAFFIC STOP,WEST BLVD S-CO/SUNSET DR-CO,,2012-10-31 06:40:52,38.942,-92.353
2012208114,TRAFFIC STOP,BROADWAY E-CO/WILLIS AV-CO,,2012-10-31 06:38:51,38.9514,-92.3208
2012208109,VANDALISM,5001 BEN WILLIAMS RD S-BC,,2012-10-31 06:25:56,38.892280,-92.221370
2012208108,LARCENY,1201 ASH ST E-CO,,2012-10-31 06:23:55,38.953840,-92.323780
2012208111,CIVIL MATTER,2401 CLARK LN-CO,,2012-10-31 06:21:57,38.965780,-92.302460
2012208106,LARCENY,3910 PEACHTREE DR-CO,,2012-10-31 06:21:37,38.907560,-92.336520
2012208105,TRAFFIC STOP,601 BUSINESS LOOP 70 W-CO,,2012-10-31 06:19:12,38.967370,-92.345310
2012208101,CHECK SUBJECT,209 HICKS DR-CO,,2012-10-31 06:11:35,38.959190,-92.341070
2012208098,DWI,3850 RANGE LINE ST-CO,,2012-10-31 06:03:03,38.989100,-92.323970
2012208090,TRAFFIC STOP,PROVIDENCE RD N-CO/NEBRASKA AV-CO,,2012-10-31 05:40:49,38.9664,-92.3338
2012208089,TRAFFIC STOP,BROADWAY E-CO/COLLEGE AV N-CO,,2012-10-31 05:39:57,38.9514,-92.3219
2012208087,911 CHECKS,3908 PEACHTREE DR-CO,,2012-10-31 05:33:41,38.907260,-92.337720
2012208086,TRAFFIC STOP,BROADWAY E-CO/WILLIS AV-CO,,2012-10-31 05:33:14,38.9514,-92.3208
2012208083,CHECK OPEN BUSINESS,1412 RANGE LINE ST-CO,,2012-10-31 05:29:47,38.966120,-92.323940
2012208077,SUSPICIOUS VEHICLE,3009 PARIS RD-CO,L,2012-10-31 05:25:55,38.981730,-92.292680
2012208082,CHECK SUBJECT,1702 SPIROS DR-CO,,2012-10-31 05:25:14,38.968870,-92.264370
2012208075,MISCELLANEOUS SERVICE,600 WALNUT ST E-CO,,2012-10-31 05:20:31,38.952480,-92.330470
2012208072,TRAFFIC STOP,RANGE LINE ST-CO/WILKES BLVD-CO,,2012-10-31 05:12:33,38.9601,-92.3248
2012208070,TRAFFIC STOP,2006 BROADWAY E-CO,,2012-10-31 05:05:29,38.948290,-92.308760
2012208069,PEACE DISTURBANCE,805 JEFFERSON ST-CO,,2012-10-31 05:00:57,38.961710,-92.343430
2012208067,TRAFFIC STOP,BROADWAY E-CO/WAUGH ST-CO,,2012-10-31 04:57:22,38.9515,-92.3237
2012208065,CHECK OPEN BUSINESS,3304 BROADWAY BUSINESS PARK CT-CO,,2012-10-31 04:55:10,38.953200,-92.386390
2012208062,CHECK SUBJECT,ALLEN ST-CO/BRYANT ST-CO,,2012-10-31 04:53:04,38.9554,-92.3377
2012208064,911 CHECKS,5019 RICE RD-CO,,2012-10-31 04:52:58,38.974350,-92.260080
2012208060,CHECK OPEN BUSINESS,405 CHERRY ST-CO,,2012-10-31 04:49:00,38.951100,-92.332350
2012208059,CHECK SUBJECT,FIFTH ST S-CO/CHERRY ST-CO,,2012-10-31 04:47:16,38.9506,-92.3319
2012208057,LEAVING THE SCENE ACCIDENT,3600 VALENCIA DR-CO,,2012-10-31 04:35:33,38.911940,-92.339600
2012208053,LIQUOR LAW VIOLATION,1011 BROADWAY E-CO,,2012-10-31 04:25:40,38.951660,-92.326030
2012208054,VANDALISM,WINDSOR ST-CO/RIPLEY ST-CO,,2012-10-31 04:23:46,38.9539,-92.3185
2012208051,TRAFFIC STOP,SYLVAN LN-CO/TOWNE DR-CO,,2012-10-31 04:21:22,38.9696,-92.3012
2012208049,CHECK OPEN BUSINESS,1011 BROADWAY E-CO,,2012-10-31 04:19:48,38.951660,-92.326030
2012208047,PROWLER,5109 BLUE SPRUCE CT-CO,,2012-10-31 04:18:23,38.894470,-92.348580
2012208046,CHECK OPEN BUSINESS,1109 BROADWAY E-CO,,2012-10-31 04:17:12,38.951660,-92.324890
2012208042,SHOTS FIRED,3201 CREASY SPRINGS RD-CO,,2012-10-31 04:13:35,38.986050,-92.351760
2012208043,911 CHECKS,200 BLK WORLEY ST W-CO,,2012-10-31 04:13:07,38.9584,-92.3415
2012208045,PEACE DISTURBANCE,1701 OXFORD DR-CO,,2012-10-31 04:12:41,38.940770,-92.364890
2012208040,CHECK OPEN BUSINESS,1025 BROADWAY E-CO,,2012-10-31 04:09:20,38.951670,-92.325640
2012208036,STALLED VEHICLE,UNIVERSITY AV-CO/COLLEGE AV S-CO,,2012-10-31 04:00:23,38.9464,-92.322
2012208035,CHECK SUBJECT,1108 BUSINESS LOOP 70 E-CO,1,2012-10-31 04:00:02,38.963670,-92.324050
2012208028,HARASSMENT,1507 GREENSBORO DR-CO,,2012-10-31 03:46:37,39.007410,-92.316110
2012208024,PARKING VIOLATION,208 ARCTIC WOLF CT-CO,,2012-10-31 03:40:11,38.992760,-92.334260
2012208018,PARKING VIOLATION,3908 SNOWY OWL DR-CO,,2012-10-31 03:27:06,38.990340,-92.334140
2012208017,ASSAULT,902 JEFFERSON ST-CO,,2012-10-31 03:21:33,38.961980,-92.343090
2012208015,PARKING VIOLATION,3912 SNOWY OWL DR-CO,,2012-10-31 03:21:09,38.990430,-92.333810
2012208016,DISTURBANCE,2401 BROADWAY W-CO,421,2012-10-31 03:19:38,38.955310,-92.374860
2012208012,TRAFFIC STOP,FOREST AV E-CO/GRAND AV-CO,,2012-10-31 03:12:58,38.9631,-92.3365
2012208013,SUSPICIOUS PERSON,5301 ST CHARLES RD E-BC,18,2012-10-31 03:12:11,"38.957652 ",-92.257765
2012208009,DISTURBANCE,26 BUSINESS LOOP 70 E-CO,,2012-10-31 03:07:02,38.964580,-92.336680
2012208007,TRAFFIC STOP,BUSINESS LOOP 70 E-CO/RANGE LINE ST-CO,,2012-10-31 03:06:34,38.964,-92.3247
2012208004,TRAFFIC STOP,4500 BLK MEXICO GRAVEL RD-CO,,2012-10-31 02:55:04,38.9855,-92.2688
2012208000,TRAFFIC STOP,BROADWAY W-CO/ROTHWELL DR-CO,,2012-10-31 02:45:35,38.9558,-92.3939
2012208002,PARKING VIOLATION,3601 BROADWAY W-CO,9,2012-10-31 02:42:32,38.956120,-92.388760
2012208003,PEACE DISTURBANCE,110 SNOW MASS DR-CO,,2012-10-31 02:40:31,39.007200,-92.334940
2012207996,TRAFFIC STOP,STADIUM BLVD N-CO/ASH ST W-CO,,2012-10-31 02:38:35,38.9576,-92.3714
2012207992,SUSPICIOUS VEHICLE,2116 PARIS RD-CO,,2012-10-31 02:33:25,38.969620,-92.305170
2012207989,SPECIAL ASSIGNMENT,SNOWY OWL DR-CO/ARCTIC WOLF CT-CO,,2012-10-31 02:31:18,38.9927,-92.3337
2012207987,SPECIAL ASSIGNMENT,SNOWY OWL DR-CO/ARCTIC WOLF CT-CO,,2012-10-31 02:30:47,38.9927,-92.3337
2012207985,LAW ALARM,904 RAIN FOREST PKWY-CO,,2012-10-31 02:19:49,,
2012207983,TRAFFIC STOP,HIGHWAY 63 S SB-CO/GRINDSTONE PKWY-CO,,2012-10-31 02:17:36,38.9129,-92.2938
2012207981,TRAFFIC STOP,STRAWN RD-CO/BROADWAY W-CO,,2012-10-31 02:13:49,38.9556,-92.3961
2012207982,911 CHECKS,1707 CITADEL DR-CO,,2012-10-31 02:12:15,39.000920,-92.311760
2012207973,CHECK SUBJECT,WILKES BLVD-CO/SEVENTH ST N-CO,,2012-10-31 02:06:30,38.9605,-92.3294
2012207975,DISTURBANCE,3206 BLK RANGE LINE ST-CO,,2012-10-31 02:03:48,,
2012207969,TRAFFIC STOP,ARLENE DR-CO/CHERYL CT-CO,,2012-10-31 02:02:05,38.9319,-92.4004
2012207965,PARKING VIOLATION,811 DONNELLY AV-CO,,2012-10-31 01:58:24,38.961200,-92.350180
2012207961,TRAFFIC STOP,GRINDSTONE PKWY-CO/ROCK QUARRY RD-CO,,2012-10-31 01:53:04,38.9133,-92.3132
2012207957,TRAFFIC STOP,1003 JEFFERSON ST-CO,,2012-10-31 01:48:59,38.962650,-92.343450
2012207959,DISTURBANCE,49 BROADWAY VILLAGE DR-CO,D,2012-10-31 01:48:02,38.942840,-92.301200
2012207955,TRAFFIC STOP,ROLLINS RD-CO/YALE ST-CO,,2012-10-31 01:45:34,38.9465,-92.3706
2012207954,TRAFFIC STOP,3401 CLARK LN-CO,,2012-10-31 01:44:35,38.964330,-92.286810
2012207956,VANDALISM,4130 LENOIR ST-CO,116,2012-10-31 01:43:10,38.903630,-92.286360
2012207952,TRAFFIC STOP,HIGHWAY 63 CONNECTOR NB-CO/CLARK LN-CO,,2012-10-31 01:42:56,38.9636,-92.2918
2012207950,TRAFFIC STOP,PROVIDENCE RD N-CO/PANORAMA LN-CO,,2012-10-31 01:36:25,39.0037,-92.3355
2012207947,TRAFFIC STOP,3420 CLARK LN-CO,,2012-10-31 01:34:32,38.963460,-92.285510
2012207964,PEACE DISTURBANCE,2912 BLK LAWNRIDGE CT-CO,,2012-10-31 01:30:01,,
2012207945,TRAFFIC STOP,BROADWAY E-CO/EIGHTH ST N-CO,,2012-10-31 01:29:38,38.9516,-92.3286
2012207943,TRAFFIC STOP,SWITZLER ST-CO/PROVIDENCE RD N-CO,,2012-10-31 01:29:25,38.9563,-92.3342
2012207944,911 CHECKS,3505 BUTTONWOOD DR-CO,,2012-10-31 01:26:45,38.912010,-92.331040
2012207951,PEACE DISTURBANCE,111 BLK SNOW MASS DR-CO,,2012-10-31 01:24:36,,
2012207937,TRAFFIC STOP,3301 CLARK LN-CO,,2012-10-31 01:19:52,38.964230,-92.288900
2012207932,TRAFFIC STOP,3004 CLARK LN-CO,,2012-10-31 01:09:20,38.963090,-92.292960
2012207933,ACCIDENT,415 CONLEY RD-CO,3,2012-10-31 01:08:17,38.954950,-92.296690
2012207930,TRAFFIC STOP,WORLEY ST E-CO/PROVIDENCE RD N-CO,,2012-10-31 01:06:18,38.9574,-92.3342
2012207929,TRAFFIC STOP,3211 CLARK LN-CO,A,2012-10-31 01:04:39,38.964430,-92.290030
2012207926,TRAFFIC STOP,NINTH ST N-CO/BROADWAY E-CO,,2012-10-31 01:02:11,38.9515,-92.3276
2012207927,911 CHECKS,108 GARTH AV S-CO,,2012-10-31 01:00:29,38.949600,-92.338840
2012207923,ASSIST OFFICER,1201 GRINDSTONE PKWY-CO,A,2012-10-31 00:52:48,38.913120,-92.324050
2012207914,DISTURBANCE,3910 BUTTONWOOD DR-CO,1302,2012-10-31 00:44:03,38.907420,-92.333410
2012207911,TRAFFIC STOP,1250 I70 W-CO,,2012-10-31 00:36:15,38.9652,-92.3624
2012207909,WARRANT,1404 AVATAR CT-CO,,2012-10-31 00:35:10,38.993640,-92.318010
2012207906,TRESPASS SUBJECT,401 LOCUST ST-CO,GARAGE,2012-10-31 00:32:47,38.949790,-92.332670
2012207903,TRAFFIC STOP,COLLEGE AV N-CO/PARIS RD-CO,,2012-10-31 00:30:46,38.9564,-92.3216
2012207901,ACCIDENT,EIGHTH ST N-CO/ROGERS ST-CO,,2012-10-31 00:29:32,38.9568,-92.3283
2012207897,TRAFFIC STOP,SCOTT BLVD-CO/SMITH DR-CO,,2012-10-31 00:20:05,38.9494,-92.3992
2012207904,C&I; DRIVING,STADIUM BLVD N-CO/BROADWAY W-CO,,2012-10-31 00:16:39,38.954,-92.3714
2012207893,TRAFFIC STOP,405 GARTH AV N-CO,,2012-10-31 00:10:15,38.957270,-92.339240
2012207887,TRAFFIC STOP,CHAPEL PLAZA CT-CO/CHAPEL HILL RD-CO,,2012-10-31 00:02:08,38.9306,-92.364
2012207884,911 CHECKS,1508 BODIE DR-CO,,2012-10-31 00:00:09,39.006530,-92.316180
2012207885,C&I; DRIVING,PROVIDENCE RD S-CO/GREEN MEADOWS RD E-CO,,2012-10-30 23:59:25,38.9163,-92.3347
2012207883,911 CHECKS,1508 BODIE DR-CO,,2012-10-30 23:55:35,39.006530,-92.316180
2012207881,TRAFFIC STOP,1608 CHAPEL HILL RD-CO,B,2012-10-30 23:54:59,38.930340,-92.364750
2012207877,LAW ALARM,812 TIMBERS CT-CO,,2012-10-30 23:49:26,38.918400,-92.329000
2012207880,CHECK SUBJECT,204 WORLEY ST E-CO,,2012-10-30 23:48:06,38.957390,-92.335110
2012207879,911 CHECKS,1814 BROADWAY E-CO,3N,2012-10-30 23:47:35,38.949270,-92.310820
2012207872,MISCELLANEOUS SERVICE,600 WALNUT ST E-CO,,2012-10-30 23:46:33,38.952480,-92.330470
2012207873,CIVIL MATTER,1404 AVATAR CT-CO,,2012-10-30 23:44:49,38.993640,-92.318010
2012207874,RECOVER PROPERTY,902 CONLEY AV-CO,,2012-10-30 23:44:00,38.943370,-92.327320
2012207870,911 CHECKS,8 BROADWAY VILLAGE DR-CO,C,2012-10-30 23:42:33,38.945330,-92.302610
2012207869,LEAVING THE SCENE ACCIDENT,CLARK LN-CO/PARIS RD-CO,,2012-10-30 23:39:47,38.9676,-92.308
2012207868,C&I; DRIVING,3001 BROADWAY W-CO,,2012-10-30 23:38:55,38.956960,-92.382470
2012207864,TRAFFIC STOP,TIGER AV-CO/ROLLINS ST-CO,,2012-10-30 23:35:49,38.9424,-92.33
2012207865,LEAVING THE SCENE ACCIDENT,1288 I70 E-CO,,2012-10-30 23:33:03,38.9623,-92.2964
2012207861,TRAFFIC STOP,PROVIDENCE RD S-CO/ELM ST-CO,,2012-10-30 23:32:05,38.9482,-92.3343
2012207860,TRESPASS SUBJECT,2702 QUAIL DR-CO,B,2012-10-30 23:28:13,38.968880,-92.296820
2012207855,CHECK SUBJECT,900 RANGE LINE ST-CO,,2012-10-30 23:17:13,38.960170,-92.324590
2012207851,TRAFFIC STOP,2000 BLK BROADWAY E-CO,,2012-10-30 23:13:56,38.9488,-92.3085
2012207853,ACCIDENT,201 CONLEY RD-CO,,2012-10-30 23:12:34,38.953270,-92.296620
2012207844,TRAFFIC STOP,FREEDOM DR-CO/ST CHARLES RD E-CO,,2012-10-30 23:00:38,38.962,-92.2518
2012207845,911 CHECKS,1510 WALNUT ST E-CO,,2012-10-30 22:58:26,38.952250,-92.317350
2012207841,TRAFFIC STOP,KELSEY DR-CO/IRMA DR-CO,,2012-10-30 22:55:15,38.9755,-92.2519
2012207839,TRAFFIC STOP,KELSEY DR-CO/IRMA DR-CO,,2012-10-30 22:51:52,38.9755,-92.2519
2012207837,SPECIAL ASSIGNMENT,200 PROVIDENCE RD N-CO,,2012-10-30 22:49:36,38.954100,-92.333750
2012207834,TRAFFIC STOP,KELSEY DR-CO/IRMA DR-CO,,2012-10-30 22:43:45,38.9755,-92.2519
2012207838,STALLED VEHICLE,PROVIDENCE RD S-CO/ELM ST-CO,,2012-10-30 22:43:03,38.9482,-92.3343
2012207832,HARASSMENT,2201 SMILEY LN-CO,,2012-10-30 22:37:39,38.995350,-92.305530
2012207829,TRAFFIC STOP,KELSEY DR-CO/IRMA DR-CO,,2012-10-30 22:30:09,38.9755,-92.2519
2012207831,911 CHECKS,1909 GARDEN DR-CO,,2012-10-30 22:29:00,38.975310,-92.376390
2012207827,TRAFFIC STOP,KELSEY DR-CO/IRMA DR-CO,,2012-10-30 22:28:39,38.9755,-92.2519
2012207822,TRAFFIC STOP,KELSEY DR-CO/IRMA DR-CO,,2012-10-30 22:23:31,38.9755,-92.2519
2012207824,ACCIDENT,STADIUM BLVD S-CO/BROADWAY W-CO,,2012-10-30 22:22:36,38.954,-92.3714
2012207821,TRAFFIC STOP,KELSEY DR-CO/IRMA DR-CO,,2012-10-30 22:20:21,38.9755,-92.2519
2012207823,WARRANT,HIGHWAY 63 S NB-BC/CALLAWAY COUNTY-BC,,2012-10-30 22:15:49,38.657853,-92.220139
2012207816,TRAFFIC HAZARD,COLLEGE AV N-CO/ROGERS ST-CO,,2012-10-30 22:13:14,38.9564,-92.3216
2012207814,ASSAULT,2601 GRINDSTONE PKWY-CO,,2012-10-30 22:13:07,38.914409,-92.301915
2012207810,HARASSMENT,SEVENTH ST N-CO/WALNUT ST E-CO,,2012-10-30 22:09:40,38.9526,-92.3297
2012207809,TRAFFIC STOP,KELSEY DR-CO/IRMA DR-CO,,2012-10-30 22:09:01,38.9755,-92.2519
2012207808,TRAFFIC STOP,SYLVAN LN-CO/EASTWOOD DR-CO,,2012-10-30 22:08:45,38.9653,-92.3013
2012207803,TRAFFIC STOP,KELSEY DR-CO/IRMA DR-CO,,2012-10-30 22:06:06,38.9755,-92.2519
2012207800,TRAFFIC STOP,KELSEY DR-CO/IRMA DR-CO,,2012-10-30 22:01:40,38.9755,-92.2519
2012207801,STALLED VEHICLE,3511 BLK CLARK LN-CO,,2012-10-30 21:58:32,,
2012207794,TRAFFIC STOP,3206 CLARK LN-CO,,2012-10-30 21:58:29,38.963280,-92.289900
2012207793,TRAFFIC STOP,26 BUSINESS LOOP 70 E-CO,,2012-10-30 21:58:04,38.964580,-92.336680
2012207792,TRAFFIC STOP,KELSEY DR-CO/IRMA DR-CO,,2012-10-30 21:57:12,38.9755,-92.2519
2012207789,TRAFFIC STOP,KELSEY DR-CO/IRMA DR-CO,,2012-10-30 21:54:33,38.9755,-92.2519
2012207791,CHECK TRAFFIC LIGHTS,I70 DR SOUTHEAST-CO/HIGHWAY 63 CONNECTOR NB-CO,,2012-10-30 21:53:29,38.9594,-92.2923
2012207788,TRAFFIC STOP,14 EIGHTH ST S-CO,,2012-10-30 21:50:59,38.951216,-92.328512
2012207786,TRAFFIC STOP,SYLVAN LN-CO/EASTWOOD DR-CO,,2012-10-30 21:49:48,38.9653,-92.3013
2012207785,TRAFFIC STOP,KELSEY DR-CO/IRMA DR-CO,,2012-10-30 21:48:58,38.9755,-92.2519
2012207784,TRAFFIC STOP,KELSEY DR-CO/IRMA DR-CO,,2012-10-30 21:48:42,38.9755,-92.2519
2012207815,FORGERY,300 MCBAINE AV-CO,,2012-10-30 21:46:23,38.955660,-92.342080
2012207780,TRAFFIC STOP,KELSEY DR-CO/IRMA DR-CO,,2012-10-30 21:44:52,38.9755,-92.2519
2012207778,TRAFFIC STOP,KELSEY DR-CO/IRMA DR-CO,,2012-10-30 21:44:12,38.9755,-92.2519
2012207781,CHECK SUBJECT,STADIUM BLVD N-CO/BERNADETTE DR-CO,,2012-10-30 21:44:02,38.9653,-92.3712
2012207782,C&I; DRIVING,1280 I70 E-CO,,2012-10-30 21:43:56,38.9674,-92.3093
2012207777,TRAFFIC STOP,KELSEY DR-CO/IRMA DR-CO,,2012-10-30 21:41:54,38.9755,-92.2519
2012207796,LOCKOUT,801 VANDIVER DR-CO,,2012-10-30 21:41:10,38.971740,-92.327300
2012207776,TRAFFIC STOP,KELSEY DR-CO/IRMA DR-CO,,2012-10-30 21:38:57,38.9755,-92.2519
2012207773,TRAFFIC STOP,KELSEY DR-CO/IRMA DR-CO,,2012-10-30 21:36:38,38.9755,-92.2519
2012207772,TRAFFIC STOP,KELSEY DR-CO/IRMA DR-CO,,2012-10-30 21:34:37,38.9755,-92.2519
2012207771,TRAFFIC STOP,KELSEY DR-CO/IRMA DR-CO,,2012-10-30 21:34:14,38.9755,-92.2519
2012207770,LAW ALARM,3206 CLARK LN-CO,,2012-10-30 21:32:09,38.963280,-92.289900
2012207769,TRAFFIC STOP,KELSEY DR-CO/IRMA DR-CO,,2012-10-30 21:31:10,38.9755,-92.2519
2012207768,TRAFFIC OBSERVATION,KELSEY DR-CO/IRMA DR-CO,,2012-10-30 21:28:06,38.9755,-92.2519
2012207765,911 CHECKS,1205 GARTH AV N-CO,,2012-10-30 21:21:51,,
2012207762,TRAFFIC STOP,LAKE OF THE WOODS RD N-BC/LAKELAND DR N-BC,,2012-10-30 21:17:05,38.9777,-92.2458
2012207758,STALLED VEHICLE,PROVIDENCE RD S-CO/MICK DEAVER DR-CO,,2012-10-30 21:11:09,38.9301,-92.3382
2012207760,SUSPICIOUS INCIDENT,1600 CAPEN PARK DR-CO,,2012-10-30 21:08:46,38.929640,-92.321810
2012207754,TRAFFIC HAZARD,ROCK QUARRY RD-CO/GRINDSTONE PKWY-CO,,2012-10-30 20:58:56,38.9133,-92.3132
2012207766,STALLED VEHICLE,OLD HIGHWAY 63 N-CO/BROADWAY E-CO,,2012-10-30 20:57:48,38.9494,-92.3105
2012207752,ACCIDENT,I70 W-CO/STADIUM BLVD N-CO,,2012-10-30 20:55:25,38.9683,-92.3711
2012207742,LARCENY,111 BROADWAY E-CO,1,2012-10-30 20:48:12,38.951980,-92.335660
2012207743,DISTURBANCE,409 VANDIVER DR-CO,6 100,2012-10-30 20:47:13,38.972650,-92.331770
2012207736,TRAFFIC STOP,NIFONG BLVD W-CO/OLD MILL CREEK RD S-CO,,2012-10-30 20:35:09,38.9109,-92.3817
2012207737,TRESPASS SUBJECT,2300 BERNADETTE DR-CO,,2012-10-30 20:35:08,38.963470,-92.375020
2012207735,SPECIAL ASSIGNMENT,1104 PROVIDENCE RD N-CO,,2012-10-30 20:33:24,38.963360,-92.331430
